Wall time,Step,Value
1691660203.9378386,305,0.023985542356967926
1691660296.9561393,308,0.0
1691660318.4496095,311,0.0
1691660334.2294374,314,0.0
1691660422.680897,317,6.034274701960385e-05
1691660449.5749993,320,0.0
1691660464.699757,323,0.38708093762397766
1691660557.9465191,326,0.002748511265963316
1691660580.9020536,329,0.006008359603583813
1691660598.5182347,332,0.2087087631225586
1691660687.0385022,335,0.04773848503828049
1691660712.8497822,338,0.0
1691660726.4781854,341,0.0
1691660812.414062,344,0.0
1691660829.158691,347,0.0
1691660859.0581996,350,0.0
1691660949.356168,353,0.028882896527647972
1691660973.2936165,356,0.0024968788493424654
1691660995.0821683,359,0.0
1691661081.7403944,362,0.0
1691661104.7169943,365,0.0
1691661129.4668486,368,0.0
1691661225.6051025,371,0.08471638709306717
1691661247.615174,374,0.0
1691661262.975776,377,0.005779195111244917
1691661361.7904902,380,0.18538981676101685
1691661378.164081,383,0.1828719824552536
1691661399.4023018,386,0.0
1691661488.3304858,389,0.0
1691661511.9600139,392,0.4081314504146576
1691661526.0317743,395,0.20198117196559906
1691661613.3330371,398,0.0008976660901680589
1691661638.359329,401,0.0
1691661651.782511,404,0.20566092431545258
1691661744.3279355,407,0.00016511493595317006
1691661763.4986475,410,0.1423397958278656
1691661778.3166158,413,0.001476559671573341
1691661872.5225272,416,0.16170534491539001
1691661894.9259024,419,0.0017866258276626468
1691661909.347,422,0.0
1691662004.1383548,425,0.03318903222680092
1691662020.7212868,428,0.01902698539197445
1691662040.2581565,431,0.07967079430818558
1691662125.3644571,434,0.2678723633289337
1691662145.97958,437,0.0
1691662167.386233,440,0.23997586965560913
1691662255.5548167,443,0.01295336801558733
1691662278.7635956,446,0.0008696549921296537
1691662292.7666519,449,0.5953910946846008
1691662387.7014225,452,0.1973177045583725
1691662411.4006727,455,0.030087092891335487
1691662423.0794442,458,0.27529510855674744
1691662507.247697,461,5.524454900296405e-05
1691662526.598964,464,0.0002464571734890342
1691662548.8607078,467,0.0
1691662632.984398,470,0.0
1691662648.1744573,473,0.18529964983463287
1691662674.2743268,476,0.23020730912685394
1691662755.9595737,479,0.0
1691662769.9578288,482,0.20875447988510132
1691662799.4360929,485,0.0
1691662891.5053408,488,0.1996213048696518
1691662910.1386724,491,0.0
1691662923.5624287,494,0.0
1691663006.0905035,497,0.0
1691663025.426644,500,0.4233910143375397
1691663048.100881,503,0.0018365472787991166
1691663140.8010695,506,0.020931772887706757
1691663160.8378842,509,0.2739577293395996
1691663177.4674284,512,0.7661913633346558
1691663264.2144313,515,0.2028181105852127
1691663288.0066228,518,0.0
1691663301.840605,521,0.2799633741378784
1691663383.9126496,524,0.0
1691663411.7497907,527,0.05655527114868164
1691663425.6175396,530,0.18876612186431885
1691663511.887997,533,0.00014966139860916883
1691663534.2679715,536,0.0
1691663548.1757486,539,0.0
1691663639.6960034,542,0.0022675737272948027
1691663658.4795039,545,0.0
1691663671.3290834,548,0.23495934903621674
1691663753.037587,551,5.094935477245599e-05
1691663776.3786662,554,0.22136510908603668
1691663794.051572,557,0.4012744128704071
1691663878.789896,560,0.2857249081134796
1691663899.1847394,563,0.0
1691663917.0564122,566,0.49846351146698
1691664006.5800395,569,0.002617801073938608
1691664027.9576707,572,0.0
1691664039.7925212,575,0.2944575250148773
1691664125.3020465,578,0.20973531901836395
1691664149.3337579,581,0.20591753721237183
1691664163.151419,584,0.09120520949363708
1691664243.8931282,587,0.22136670351028442
1691664268.2623334,590,0.0
1691664287.567538,593,0.2702595889568329
1691664373.6326299,596,0.21610020101070404
1691664397.0402567,599,0.0
1691664411.6974723,602,0.7994732856750488
1691664497.1997633,605,0.28089433908462524
1691664517.1965775,608,0.00193050189409405
1691664536.0488827,611,0.44486021995544434
1691664622.7525027,614,0.0
1691664635.738865,617,0.2566779851913452
1691664659.0495572,620,0.0
1691664739.928235,623,0.0
1691664764.9437454,626,0.4224257469177246
1691664782.5808988,629,0.0
1691664868.690114,632,0.0
1691664887.0782704,635,0.48414820432662964
1691664906.9437542,638,0.14328716695308685
1691664998.0576327,641,0.014276789501309395
1691665012.8383517,644,0.025133689865469933
1691665030.11533,647,0.24403618276119232
1691665121.4493837,650,0.2049320936203003
1691665138.4142954,653,0.0
1691665156.317062,656,0.22048883140087128
1691665251.1351776,659,0.2758854329586029
1691665267.2659602,662,0.22733835875988007
1691665287.3155215,665,0.0
1691665374.8457532,668,0.0
1691665402.8988876,671,0.22093108296394348
1691665421.3613415,674,0.0
1691665512.942846,677,0.2066478580236435
1691665538.4465768,680,0.0
1691665554.7519045,683,0.0008117763209156692
1691665645.536309,686,0.022272726520895958
1691665668.9410884,689,0.11951447278261185
1691665687.5155618,692,0.0
1691665776.2719839,695,0.2023254781961441
1691665799.0838187,698,0.14896027743816376
1691665820.1197276,701,0.0
1691665914.3141549,704,0.28022339940071106
1691665931.6475756,707,0.34686481952667236
1691665951.8098822,710,0.289543479681015
1691666040.878031,713,0.009020618163049221
1691666062.541791,716,0.0
1691666081.630121,719,0.18692083656787872
1691666165.2849832,722,0.0
1691666190.105427,725,0.06765881180763245
1691666206.5507524,728,0.26920822262763977
1691666298.0503566,731,0.20772919058799744
1691666312.6242378,734,0.3016986846923828
1691666331.3180406,737,0.0
1691666414.4128985,740,0.05584528297185898
1691666434.42826,743,0.2329488843679428
1691666456.4245803,746,0.21773934364318848
1691666543.397458,749,0.22471991181373596
1691666558.4367692,752,0.3442786633968353
1691666580.3872895,755,0.0
1691666662.9522324,758,0.2132679522037506
1691666692.9477258,761,0.33520883321762085
1691666704.5900948,764,0.0
1691666792.2971961,767,0.08886433392763138
1691666806.8910506,770,0.1887620985507965
1691666829.1799512,773,0.37422093749046326
1691666922.6474779,776,0.0
1691666937.2548196,779,0.0
1691666952.7194636,782,0.11567164212465286
1691667042.2020748,785,0.0
1691667061.811174,788,0.5190188884735107
1691667080.2754827,791,0.36254504323005676
1691667167.8069603,794,0.2266540676355362
1691667186.3923905,797,0.24450458586215973
1691667204.8655803,800,0.3052668869495392
1691667292.7612877,803,0.6321529150009155
1691667307.3217378,806,0.3212534189224243
1691667329.8307447,809,0.10865811258554459
1691667411.508149,812,0.0628584548830986
1691667436.7044904,815,0.266057550907135
1691667454.203071,818,0.0923076942563057
1691667543.323381,821,0.09293680638074875
1691667558.028553,824,0.4456373453140259
1691667583.1625593,827,0.0
1691667673.4595716,830,0.07240317761898041
1691667698.6957157,833,0.09090909361839294
1691667712.461194,836,0.0
1691667802.397401,839,0.5599204301834106
1691667816.9916842,842,0.009456264786422253
1691667841.0614855,845,0.3043791353702545
1691667924.9883204,848,0.1924647092819214
1691667950.5490685,851,0.1857723593711853
1691667968.3964016,854,0.2905246317386627
1691668053.6248217,857,0.04189944267272949
1691668073.4153817,860,0.4472390413284302
1691668098.9743035,863,0.0
1691668187.9331422,866,0.21708033978939056
1691668209.073964,869,0.1017889603972435
1691668228.5890846,872,0.0023094688076525927
1691668313.4236586,875,0.2094271183013916
1691668339.6341138,878,0.3354479968547821
1691668354.50107,881,0.3378504812717438
1691668444.582329,884,0.20564010739326477
1691668461.777522,887,0.23948800563812256
1691668480.555605,890,0.24691356718540192
1691668572.3823073,893,0.13823305070400238
1691668595.5572464,896,0.019718309864401817
1691668609.4128542,899,0.4032991826534271
1691670686.927875,902,0.012396694160997868
1691670701.4886732,905,0.0
1691670722.0330098,908,0.07149901241064072
1691670810.861251,911,0.2608751952648163
1691670830.0748396,914,0.27454182505607605
1691670843.3054004,917,0.3567167818546295
1691670928.6379683,920,0.18730179965496063
1691670954.0573332,923,0.06521739065647125
1691670965.244463,926,0.0
1691671050.6020494,929,0.04672057554125786
1691671069.3864012,932,0.2270175814628601
1691671081.8433666,935,0.11158797889947891
1691671158.1825395,938,0.008888889104127884
1691671178.9470863,941,0.3310180604457855
1691671202.1969237,944,0.1740836650133133
1691671281.9308624,947,0.6034867763519287
1691671306.4147725,950,0.10738255083560944
1691671321.0928102,953,0.5257959961891174
1691671401.5464866,956,0.03175235912203789
1691671420.530323,959,0.09730367362499237
1691671438.2500577,962,0.1269344538450241
1691671516.376001,965,0.15212151408195496
1691671531.0550904,968,0.36224308609962463
1691671552.6720288,971,0.06405051797628403
1691671624.9545376,974,0.22545570135116577
1691671652.622046,977,0.08128781616687775
1691671666.4392195,980,0.3663458526134491
1691671749.188231,983,0.4641835689544678
1691671765.3643885,986,0.019736841320991516
1691671782.35459,989,0.881821870803833
1691671862.5627515,992,0.3457570970058441
1691671881.5203247,995,0.058934181928634644
1691671899.4172843,998,0.3365967273712158
1691671979.149215,1001,0.1143617033958435
1691671997.6989546,1004,0.11887207627296448
1691672014.1706123,1007,0.0006564910872839391
1691672093.2613664,1010,0.27875345945358276
1691672110.8394604,1013,0.03200000151991844
1691672128.9627297,1016,0.2669989764690399
1691672208.6256807,1019,0.22185061872005463
1691672226.0333157,1022,0.15913081169128418
1691672243.3516548,1025,0.013251084834337234
1691672320.636584,1028,0.2677608132362366
1691672340.796752,1031,0.1205625906586647
1691672357.6628082,1034,0.4061262607574463
1691672440.5254145,1037,0.19046378135681152
1691672461.0703487,1040,0.036850254982709885
1691672474.6301324,1043,0.31036248803138733
1691672560.9362807,1046,0.2224206179380417
1691672580.497864,1049,0.2815858721733093
1691672594.4923248,1052,0.5187906622886658
1691672683.70471,1055,0.13573560118675232
1691672700.0309706,1058,0.5160967111587524
1691672713.6385827,1061,0.43860265612602234
1691672795.4274073,1064,0.6362525224685669
1691672821.5257418,1067,0.2941838204860687
1691672834.3810778,1070,0.08933333307504654
1691672909.9194841,1073,0.34471291303634644
1691672933.8908148,1076,0.19109183549880981
1691672954.0783677,1079,0.0
1691673037.1372144,1082,0.37379956245422363
1691673056.135034,1085,0.5773683786392212
1691673075.6832447,1088,0.0
1691673154.9423673,1091,0.1690322458744049
1691673174.7001946,1094,0.4517239034175873
1691673192.763216,1097,0.46989706158638
1691673268.1545892,1100,0.3338654041290283
1691673296.711758,1103,0.3749167323112488
1691673308.1518352,1106,0.04365508258342743
1691673384.0603595,1109,0.36215707659721375
1691673403.7396417,1112,0.179520845413208
1691673422.3488941,1115,0.061327069997787476
1691673505.6413028,1118,0.24747619032859802
1691673518.4066188,1121,0.23038774728775024
1691673537.608775,1124,0.17385292053222656
1691673618.8131843,1127,0.25391629338264465
1691673641.894048,1130,0.28549981117248535
1691673656.0482533,1133,0.0012698412174358964
1691673738.1627097,1136,0.1565004289150238
1691673757.9478786,1139,0.23756533861160278
1691673771.9535432,1142,0.4132726490497589
1691673852.1329095,1145,0.334511399269104
1691673870.1313043,1148,0.44835007190704346
1691673887.926237,1151,0.05904762074351311
1691673966.7009637,1154,0.08434051275253296
1691673979.4497511,1157,0.44331595301628113
1691674001.7383635,1160,0.29346153140068054
1691674075.2109144,1163,0.5243873000144958
1691674102.8509407,1166,0.27754828333854675
1691674116.3035424,1169,0.013745703734457493
1691674195.2210865,1172,0.10308823734521866
1691674217.2137918,1175,0.20407737791538239
1691674230.0655434,1178,0.2542232275009155
1691674309.1456587,1181,0.1306113600730896
1691674326.6996665,1184,0.34913063049316406
1691674344.9991665,1187,0.1943725198507309
1691674422.6786084,1190,0.12342777848243713
1691674441.3326776,1193,0.20873494446277618
1691674458.9766774,1196,0.5081255435943604
1691674542.3018103,1199,0.16765594482421875
1691674555.5066838,1202,0.08006742596626282
1691674572.9862766,1205,0.3479525148868561
1691674652.254784,1208,0.4460688531398773
1691674669.436308,1211,0.12823429703712463
1691674686.1153555,1214,0.3688676655292511
1691674768.2106557,1217,0.3120405673980713
1691674787.6224713,1220,0.2380952388048172
1691674801.0486736,1223,0.005621135234832764
1691674884.771525,1226,0.1056828647851944
1691674898.3202035,1229,0.3743033707141876
1691674915.8396583,1232,0.09459459781646729
1691674993.9452648,1235,0.5047397017478943
1691675012.182381,1238,0.2530398666858673
1691675028.4202309,1241,0.5137143135070801
1691675105.4887922,1244,0.12020309269428253
1691675118.6539476,1247,0.5216646790504456
1691675140.5639153,1250,0.3016835153102875
1691675214.8798413,1253,0.16536791622638702
1691675236.6796927,1256,0.4174194931983948
1691675253.1335776,1259,0.3582659661769867
1691675326.242219,1262,0.20952177047729492
1691675339.8307142,1265,0.3574712872505188
1691675366.100501,1268,0.15145502984523773
1691675442.4128795,1271,0.3246040940284729
1691675465.809231,1274,0.40911269187927246
1691675478.6276145,1277,0.22330184280872345
1691675558.5450923,1280,0.6302396059036255
1691675580.362912,1283,0.6118142604827881
1691675593.393762,1286,0.32049959897994995
1691675668.929513,1289,0.3194345235824585
1691675687.1231706,1292,0.42784929275512695
1691675707.8295035,1295,0.4577185809612274
1691675787.867594,1298,0.4069654047489166
1691675805.9000444,1301,0.3506426513195038
1691675823.0955467,1304,0.5659247636795044
1691675906.860014,1307,0.3528830111026764
1691675920.634758,1310,0.1538461595773697
1691675934.29568,1313,0.7314239144325256
1691676014.4034815,1316,0.5620477795600891
1691676033.2335641,1319,0.30692899227142334
1691676050.0945332,1322,0.5388889312744141
1691676133.4193928,1325,0.5693624019622803
1691676146.9403942,1328,0.314555287361145
1691676165.0426278,1331,0.35947713255882263
1691676240.336936,1334,0.49485480785369873
1691676268.3479846,1337,0.4676562249660492
1691676280.7898393,1340,0.28407180309295654
1691676364.1220021,1343,0.1885947734117508
1691676382.9512465,1346,0.5249887108802795
1691676399.2019022,1349,0.42112407088279724
1691676473.2638762,1352,0.3174852132797241
1691676496.096002,1355,0.43753567337989807
1691676516.2378004,1358,0.2256903201341629
1691676595.381069,1361,0.5275572538375854
1691676614.6457593,1364,0.3086038827896118
1691676631.6143672,1367,0.1827957034111023
1691676706.8962278,1370,0.307595431804657
1691676735.1772788,1373,0.07547169923782349
1691676748.285146,1376,0.4952627718448639
1691676833.0243998,1379,0.4330136179924011
1691676851.7517152,1382,0.29952266812324524
1691676863.528225,1385,0.16083009541034698
1691676945.9477603,1388,0.3916327953338623
1691676961.142884,1391,0.45401182770729065
1691676983.5006151,1394,0.37655678391456604
1691677069.7285535,1397,0.48035773634910583
1691677088.7290354,1400,0.571750819683075
1691677101.6606476,1403,0.22479622066020966
1691677183.1786702,1406,0.5961058139801025
1691677209.1727152,1409,0.39704492688179016
1691677223.5635583,1412,0.3813622295856476
1691677309.5458794,1415,0.4306459426879883
1691677325.6630669,1418,0.3364543914794922
1691677343.0797658,1421,0.40580928325653076
1691677425.822963,1424,0.5412030220031738
1691677445.3609467,1427,0.3531745970249176
1691677462.4902616,1430,0.45511484146118164
1691677552.2855403,1433,0.625843346118927
1691677565.77906,1436,0.7096453309059143
1691677579.2900498,1439,0.5902485251426697
1691677658.0431287,1442,0.2822493314743042
1691677672.9812331,1445,0.2853125035762787
1691677696.2556775,1448,0.4390239715576172
1691677778.1603773,1451,0.5337141752243042
1691677793.4791524,1454,0.6694974899291992
1691677811.555451,1457,0.3724621832370758
1691677894.6854136,1460,0.6221584677696228
1691677913.4837093,1463,0.32741743326187134
1691677925.5104232,1466,0.4043104648590088
1691678005.2099788,1469,0.4393593668937683
1691678026.4106576,1472,0.5812414884567261
1691678043.4912405,1475,0.24567098915576935
1691678123.9889228,1478,0.5555695295333862
1691678141.4060254,1481,0.43471065163612366
1691678160.3718474,1484,0.7928416728973389
1691678240.375828,1487,0.7037782073020935
1691678254.7592936,1490,0.30158731341362
1691678277.618015,1493,0.3826979398727417
1691678352.695619,1496,0.7327117323875427
1691678376.1343625,1499,0.5345829129219055
1691678394.7916849,1502,0.4276922047138214
1691678473.6543841,1505,0.8022229671478271
1691678488.4982653,1508,0.7751268744468689
1691678510.8908198,1511,0.5008003115653992
1691678591.3582802,1514,0.35738611221313477
1691678611.4765928,1517,0.7374231815338135
1691678628.7852645,1520,0.778831422328949
1691678704.9883842,1523,0.4284912645816803
1691678730.1384482,1526,0.6880770325660706
1691678747.4765828,1529,0.7499406933784485
1691678835.1972997,1532,0.3679742217063904
1691678848.7335787,1535,0.4505327641963959
1691678862.4123666,1538,0.4981173574924469
1691678942.708733,1541,0.7782135009765625
1691678961.933273,1544,0.5937608480453491
1691678979.1790075,1547,0.8372374176979065
1691679057.496758,1550,0.7097793817520142
1691679074.879942,1553,0.4160520136356354
1691679092.9508154,1556,0.5523040890693665
1691679179.3745716,1559,0.6626756191253662
1691679193.493491,1562,0.866266667842865
1691679212.050478,1565,0.44397321343421936
1691679288.040677,1568,0.5527632236480713
1691679314.4725502,1571,0.3974689841270447
1691679331.9890313,1574,0.8285568952560425
1691679410.2749686,1577,0.843389093875885
1691679437.9574702,1580,0.6172959208488464
1691679451.5766628,1583,0.7727674841880798
1691679532.770718,1586,0.7332879900932312
1691679553.4331653,1589,0.8636363744735718
1691679571.3792806,1592,0.2709665894508362
1691679656.1718678,1595,0.592278778553009
1691679671.9058104,1598,0.4276803731918335
1691679690.9322762,1601,0.5303575992584229
1691679771.673307,1604,0.6226291060447693
1691679791.4626799,1607,0.5623716711997986
1691679811.4339254,1610,0.7433404922485352
1691679891.3920352,1613,0.5912885069847107
1691679914.602129,1616,0.5634114742279053
1691679926.6829495,1619,0.8679704070091248
1691680010.6050122,1622,0.767035961151123
1691680024.1250367,1625,0.7891771197319031
1691680040.4121444,1628,0.5722714066505432
1691680118.544647,1631,0.6475282907485962
1691680137.7588413,1634,0.5500754714012146
1691680153.8287547,1637,0.6993415355682373
1691680231.7373571,1640,0.5719292163848877
1691680250.9222376,1643,0.7867081165313721
1691680267.545847,1646,0.37755101919174194
1691680344.081855,1649,0.626460075378418
1691680363.0790603,1652,0.8025152087211609
1691680380.9577413,1655,0.8092322945594788
1691680458.6236534,1658,0.5263789296150208
1691680481.861025,1661,0.6425854563713074
1691680493.7172098,1664,0.5374999642372131
1691680566.7999244,1667,0.8422360420227051
1691680589.226959,1670,0.015460729598999023
1691680607.0555942,1673,0.7601661086082458
1691680680.549838,1676,0.6974945068359375
1691680703.7939763,1679,0.3835616409778595
1691680720.2476234,1682,0.2604856491088867
1691680794.1652284,1685,0.6181900501251221
1691680808.722187,1688,0.7503887414932251
1691680833.8194776,1691,0.2505910098552704
1691680907.9390488,1694,0.7080222368240356
1691680935.3183393,1697,0.839623212814331
1691680945.9699078,1700,0.0
1691681028.88734,1703,0.45318570733070374
1691681045.8679173,1706,0.8524916172027588
1691681059.3309865,1709,0.5055534243583679
1691681137.4209552,1712,0.5646281838417053
1691681155.2585516,1715,0.37925171852111816
1691681173.1014287,1718,0.8380414843559265
1691681251.8390663,1721,0.5421514511108398
1691681268.971465,1724,0.8302549719810486
1691681286.2881002,1727,0.8644108176231384
1691681365.573032,1730,0.886099100112915
1691681384.1627765,1733,0.6528527140617371
1691681399.2578166,1736,0.7736151814460754
1691681472.9351683,1739,0.7860233783721924
1691681499.52294,1742,0.620333731174469
1691681512.762356,1745,0.5168588757514954
1691681592.9093559,1748,0.6504162549972534
1691681616.9001977,1751,0.7633358836174011
1691681627.5388181,1754,0.5703703761100769
1691681715.2346117,1757,0.46676868200302124
1691681728.656785,1760,0.9435256719589233
1691681742.3602805,1763,0.8656007647514343
1691681828.4638195,1766,0.8832758665084839
1691681845.70186,1769,0.4483470916748047
1691681858.2926042,1772,0.4474821388721466
1691681946.1478775,1775,0.6895368099212646
1691681961.4527905,1778,0.7129120826721191
1691681980.2104585,1781,0.623002290725708
1691682061.8777015,1784,0.711884081363678
1691682080.9262147,1787,0.8874046802520752
1691682100.8406222,1790,0.9105660319328308
1691682181.532504,1793,0.5741249918937683
1691682200.182421,1796,0.7116604447364807
1691682216.4205909,1799,0.9015628695487976
